LAST EDITED DATE	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	OBSERVER ORCID ID	SAMPLING EVENT IDENTIFIER	OBSERVATION TYPE	PROTOCOL NAME	PROTOCOL CODE	PROJECT NAMES	PROJECT IDENTIFIERS	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	CHECKLIST COMMENTS	
2024-10-15 02:37:26.949506	Colombia	CO	Vaupés	CO-VAU							Comunidad Wacara sendero cerro amanecer -Mitú Vaupés	L36691693	H	1.2872155	-70.1115250	2024-08-19	08:30:00	obsr2774010		S195683326	Traveling	Traveling	P22			120	1.000		8	1		se realizo el avistamiento de aves con un dia soleado	
2024-10-19 16:43:38.612463	Colombia	CO	Vaupés	CO-VAU							Posada Turística Quenari Wii	L37455062	P	1.2492354	-70.2317343	2024-10-04	06:00:00	obsr2937667		S199515216	Incidental	Incidental	P20						1	0			
2024-10-15 02:40:37.791775	Colombia	CO	Vaupés	CO-VAU							Caño chajoco, comunidad 12 de Octubre	L37320958	P	1.2368339	-70.2340864	2024-10-12	05:10:00	obsr2774010		S198821915	Stationary	Stationary	P21			300			3	1		Avistamiento de aves en marco del evento Nacional October Big Day con un dia agrable y luego se ennubarro el cielo el cual hizo que cayera la lluvia	
2024-11-01 18:50:09.091843	Colombia	CO	Vaupés	CO-VAU							3 Calle 20, Mitú, Vaupés, CO (1.266, -70.226)	L37550845	P	1.2660236	-70.2257239	2024-10-22	16:34:00	obsr1432713		S200008146	Stationary	Stationary	P21			4			5	1	G13256555		
2024-10-25 06:04:37.158436	Colombia	CO	Vaupés	CO-VAU							6324 Carrera 7, Mitú, Vaupés, CO (1.246, -70.235)	L37577035	P	1.2456865	-70.2346628	2024-10-24	12:39:00	obsr727803		S200163439	Incidental	Incidental	P20						5	0	G13263198		
2024-12-05 15:06:27.476688	Colombia	CO	Vaupés	CO-VAU							7170 Calle 6, Mitú, Vaupés, CO (1.245, -70.236)	L37628389	P	1.2454600	-70.2363033	2024-10-26	16:09:00	obsr110288		S200398633	Incidental	Incidental	P20						3	0	G13273788		
2024-11-26 18:35:53.71662	Colombia	CO	Vaupés	CO-VAU							43 Carrera 8, Queramiki, Vaupés, CO (1.254, -70.233)	L37629047	P	1.2542594	-70.2327163	2024-10-27	05:10:00	obsr269273		S200422698	Stationary	Stationary	P21			3			1	1			
2024-10-26 19:31:26.365169	Colombia	CO	Vaupés	CO-VAU							Posada Turística Quenari Wii	L37455044	P	1.2492354	-70.2317343	2024-10-05	06:30:00	obsr2937667		S200388882	Incidental	Incidental	P20						1	0			
2024-12-05 15:22:09.570211	Colombia	CO	Vaupés	CO-VAU							4 16 Carrera 7, Mitú, Vaupés, CO (1.243, -70.235)	L37650020	P	1.2429125	-70.2346658	2024-10-27	05:53:00	obsr110288		S200653886	Traveling	Traveling	P22			8	0.260		3	1	G13277580		
2024-12-05 15:22:09.570211	Colombia	CO	Vaupés	CO-VAU							4 16 Carrera 7, Mitú, Vaupés, CO (1.243, -70.235)	L37650020	P	1.2429125	-70.2346658	2024-10-27	05:53:00	obsr269273		S200502452	Traveling	Traveling	P22			8	0.260		3	1	G13277580		
2024-10-27 21:14:20.518001	Colombia	CO	Vaupés	CO-VAU							3-29 Calle 20, Mitú, Vaupés, CO (1.266, -70.226)	L37658688	P	1.2660701	-70.2262312	2024-10-27	16:39:00	obsr269273		S200543292	Incidental	Incidental	P20						3	0	G13280059		
2024-10-27 21:14:20.518001	Colombia	CO	Vaupés	CO-VAU							3-29 Calle 20, Mitú, Vaupés, CO (1.266, -70.226)	L37658688	P	1.2660701	-70.2262312	2024-10-27	16:39:00	obsr110288		S200550001	Incidental	Incidental	P20						3	0	G13280059		
2025-01-19 16:33:51.166778	Colombia	CO	Vaupés	CO-VAU							Vía sin nombre, Vaupés, CO (1.185, -70.162)	L37681052	P	1.1851167	-70.1618333	2024-10-28	16:06:00	obsr269273		S200656501	Traveling	Traveling	P22			39	0.520		3	1	G13286031		
2024-11-01 18:50:09.091843	Colombia	CO	Vaupés	CO-VAU							3 Calle 20, Mitú, Vaupés, CO (1.266, -70.226)	L37550845	P	1.2660236	-70.2257239	2024-10-22	16:34:00	obsr234809		S200008145	Stationary	Stationary	P21			4			5	1	G13256555		
2024-11-01 18:50:09.091843	Colombia	CO	Vaupés	CO-VAU							3 Calle 20, Mitú, Vaupés, CO (1.266, -70.226)	L37550845	P	1.2660236	-70.2257239	2024-10-22	16:34:00	obsr540063		S200008144	Stationary	Stationary	P21			4			5	1	G13256555		
2024-11-01 18:50:09.091843	Colombia	CO	Vaupés	CO-VAU							3 Calle 20, Mitú, Vaupés, CO (1.266, -70.226)	L37550845	P	1.2660236	-70.2257239	2024-10-22	16:34:00	obsr727803		S200010272	Stationary	Stationary	P21			4			5	1	G13256555		
2024-11-26 18:53:11.307816	Colombia	CO	Vaupés	CO-VAU							Cruce Bocatoma, Vaupés, CO (1.191, -70.191)	L37736265	P	1.1909683	-70.1914917	2024-10-31	16:38:00	obsr269273		S200949244	Traveling	Traveling	P22			55	0.120		3	1	G13298879		
2024-12-06 18:26:56.974869	Colombia	CO	Vaupés	CO-VAU							Cruce Bocatoma, Vaupés, CO (1.191, -70.191)	L37736265	P	1.1909683	-70.1914917	2024-10-31	16:38:00	obsr110288		S200963572	Traveling	Traveling	P22			55	0.120		3	1	G13298879		
2024-12-17 11:21:37.239331	Colombia	CO	Vaupés	CO-VAU							Vía Sin Nombre, Queramiki, Vaupés, CO (1.223, -70.2)	L37749466	P	1.2232545	-70.1998060	2024-11-01	17:31:00	obsr3509732		S205735725	Stationary	Stationary	P21			5			3	1	G13302262		
2024-11-26 18:47:01.438617	Colombia	CO	Vaupés	CO-VAU							Cruce Bocatoma,  Vaupés, CO (1.191, -70.194)	L37754314	P	1.1905633	-70.1944850	2024-11-01	16:56:00	obsr269273		S201041719	Stationary	Stationary	P21			8			3	1	G13302261		
2024-12-17 11:21:37.213754	Colombia	CO	Vaupés	CO-VAU							Cruce Bocatoma,  Vaupés, CO (1.191, -70.194)	L37754314	P	1.1905633	-70.1944850	2024-11-01	16:56:00	obsr3509732		S205735724	Stationary	Stationary	P21			8			3	1	G13302261		
2025-04-09 00:35:58.79772	Colombia	CO	Vaupés	CO-VAU							Queramiki, Vaupés, CO (1.196, -70.195)	L37550787	P	1.1957610	-70.1947222	2024-10-23	05:56:00	obsr234809		S200007810	Traveling	Traveling	P22			327	5.290		5	1	G13256538	Heard only:-White-necked Puffbird-Barred Tinamou-Collared gnatwren (local guide and J) -Wp antbird (Local guide and J)	
2025-04-09 00:35:58.79772	Colombia	CO	Vaupés	CO-VAU							Queramiki, Vaupés, CO (1.196, -70.195)	L37550787	P	1.1957610	-70.1947222	2024-10-23	05:56:00	obsr1432713		S200007812	Traveling	Traveling	P22			327	5.290		5	1	G13256538	Heard only:-White-necked Puffbird-Barred Tinamou-Collared gnatwren (local guide and J) -Wp antbird (Local guide and J)	
2025-04-09 00:35:58.79772	Colombia	CO	Vaupés	CO-VAU							Queramiki, Vaupés, CO (1.196, -70.195)	L37550787	P	1.1957610	-70.1947222	2024-10-23	05:56:00	obsr727803		S200010262	Traveling	Traveling	P22			327	5.290		5	1	G13256538	Heard only:-White-necked Puffbird-Barred Tinamou-Collared gnatwren (local guide and J) -Wp antbird (Local guide and J)	
2024-10-26 19:50:35.933171	Colombia	CO	Vaupés	CO-VAU							Servibanca	L37627184	P	1.2567220	-70.2347052	2024-10-05	16:00:00	obsr2937667		S200390342	Incidental	Incidental	P20						3	0			
2024-10-26 22:09:50.683817	Colombia	CO	Vaupés	CO-VAU							7170 Calle 6, Mitú, Vaupés, CO (1.245, -70.236)	L37628389	P	1.2454600	-70.2363033	2024-10-26	16:09:00	obsr269273		S200395936	Incidental	Incidental	P20						3	0	G13273788		
2024-10-26 22:16:55.182088	Colombia	CO	Vaupés	CO-VAU							43 Carrera 8, Queramiki, Vaupés, CO (1.254, -70.233)	L37629047	P	1.2542594	-70.2327163	2024-10-26	21:16:00	obsr269273		S200398937	Incidental	Incidental	P20						1	0			
2024-10-24 21:33:13.72258	Colombia	CO	Vaupés	CO-VAU							6324 Carrera 7, Mitú, Vaupés, CO (1.246, -70.235)	L37577035	P	1.2456865	-70.2346628	2024-10-24	12:39:00	obsr1432713		S200145537	Incidental	Incidental	P20						5	0	G13263198		
2024-10-24 21:33:13.471277	Colombia	CO	Vaupés	CO-VAU							6324 Carrera 7, Mitú, Vaupés, CO (1.246, -70.235)	L37577035	P	1.2456865	-70.2346628	2024-10-24	12:39:00	obsr234809		S200145536	Incidental	Incidental	P20						5	0	G13263198		
2024-10-24 21:33:13.471277	Colombia	CO	Vaupés	CO-VAU							6324 Carrera 7, Mitú, Vaupés, CO (1.246, -70.235)	L37577035	P	1.2456865	-70.2346628	2024-10-24	12:39:00	obsr540063		S200145535	Incidental	Incidental	P20						5	0	G13263198		
2024-10-27 06:21:14.205363	Colombia	CO	Vaupés	CO-VAU							3-29 Calle 20, Queramiki, Vaupés, CO (1.266, -70.229)	L37634203	P	1.2664290	-70.2292646	2024-10-26	15:29:00	obsr540063		S200423249	Traveling	Traveling	P22			101	1.680		5	1	G13274993		
2024-10-29 05:58:12.571322	Colombia	CO	Vaupés	CO-VAU							Vía sin nombre, Vaupés, CO (1.187, -70.164)	L37681020	P	1.1871417	-70.1643067	2024-10-28	06:01:00	obsr110288		S200671247	Incidental	Incidental	P20						2	0	G13286033		
2024-10-29 05:58:12.571322	Colombia	CO	Vaupés	CO-VAU							Vía sin nombre, Vaupés, CO (1.187, -70.164)	L37681020	P	1.1871417	-70.1643067	2024-10-28	06:01:00	obsr269273		S200656370	Incidental	Incidental	P20						2	0	G13286033		
2024-11-01 15:10:07.543096	Colombia	CO	Vaupés	CO-VAU							848 Carrera 7, Mitú, Vaupés, CO (1.245, -70.235)	L37648828	P	1.2449809	-70.2349266	2024-10-27	05:51:00	obsr1432713		S200497088	Stationary	Stationary	P21			5			4	1	G13277261		
2024-11-01 15:10:07.543096	Colombia	CO	Vaupés	CO-VAU							848 Carrera 7, Mitú, Vaupés, CO (1.245, -70.235)	L37648828	P	1.2449809	-70.2349266	2024-10-27	05:51:00	obsr234809		S200497086	Stationary	Stationary	P21			5			4	1	G13277261		
2024-11-01 15:10:07.543096	Colombia	CO	Vaupés	CO-VAU							848 Carrera 7, Mitú, Vaupés, CO (1.245, -70.235)	L37648828	P	1.2449809	-70.2349266	2024-10-27	05:51:00	obsr727803		S200514857	Stationary	Stationary	P21			5			4	1	G13277261		
2024-11-01 15:10:07.543096	Colombia	CO	Vaupés	CO-VAU							848 Carrera 7, Mitú, Vaupés, CO (1.245, -70.235)	L37648828	P	1.2449809	-70.2349266	2024-10-27	05:51:00	obsr540063		S200497085	Stationary	Stationary	P21			5			4	1	G13277261		
2024-11-24 21:56:20.031502	Colombia	CO	Vaupés	CO-VAU							7104 Calle 6, Mitú, Vaupés, CO (1.245, -70.236)	L37681009	P	1.2451917	-70.2358567	2024-10-27	17:07:00	obsr269273		S200656343	Stationary	Stationary	P21			12			3	1	G13286034		
2024-12-05 22:02:19.927517	Colombia	CO	Vaupés	CO-VAU							Finca La Maye, Vaupés, CO (1.163, -70.147)	L37681123	P	1.1631915	-70.1466007	2024-10-28	14:51:00	obsr110288		S200671244	Stationary	Stationary	P21			15			2	1	G13286030		
2024-12-05 22:02:19.927517	Colombia	CO	Vaupés	CO-VAU							Finca La Maye, Vaupés, CO (1.163, -70.147)	L37681123	P	1.1631915	-70.1466007	2024-10-28	14:51:00	obsr269273		S200656826	Stationary	Stationary	P21			15			2	1	G13286030		
2024-12-06 18:27:51.624738	Colombia	CO	Vaupés	CO-VAU							Cruce Bocatoma, Vaupés, CO (1.191, -70.191)	L37736265	P	1.1909683	-70.1914917	2024-10-31	17:42:00	obsr110288		S200963570	Traveling	Traveling	P22			148	2.420		3	1	G13298878		
2024-11-01 16:32:20.290178	Colombia	CO	Vaupés	CO-VAU							Vía Sin Nombre, Vaupés, CO (1.168, -70.149)	L37749494	P	1.1676333	-70.1492450	2024-11-01	12:33:00	obsr269273		S201016958	Incidental	Incidental	P20						3	0	G13301392		
2024-11-01 16:32:20.274767	Colombia	CO	Vaupés	CO-VAU							Vía Sin Nombre, Queramiki, Vaupés, CO (1.223, -70.2)	L37749466	P	1.2232545	-70.1998060	2024-11-01	05:57:00	obsr269273		S201016833	Incidental	Incidental	P20						3	0	G13301391		
2024-11-01 19:33:47.843328	Colombia	CO	Vaupés	CO-VAU							Vía Sin Nombre, Queramiki, Vaupés, CO (1.223, -70.2)	L37749466	P	1.2232545	-70.1998060	2024-11-01	17:31:00	obsr269273		S201041578	Stationary	Stationary	P21			5			3	1	G13302262		
2024-11-01 19:37:41.674007	Colombia	CO	Vaupés	CO-VAU							Vía Sin Nombre, Queramiki, Vaupés, CO (1.223, -70.2)	L37749466	P	1.2232545	-70.1998060	2024-11-01	05:57:00	obsr110288		S201044768	Incidental	Incidental	P20						3	0	G13301391		
2024-12-07 16:05:00.876148	Colombia	CO	Vaupés	CO-VAU							Vía Sin Nombre, Queramiki, Vaupés, CO (1.223, -70.2)	L37749466	P	1.2232545	-70.1998060	2024-11-01	17:31:00	obsr110288		S201044517	Stationary	Stationary	P21			5			3	1	G13302262		
2024-12-07 16:03:32.184104	Colombia	CO	Vaupés	CO-VAU							Vía Sin Nombre, Vaupés, CO (1.168, -70.149)	L37749494	P	1.1676333	-70.1492450	2024-11-01	12:33:00	obsr110288		S201027472	Incidental	Incidental	P20						3	0	G13301392		
2025-04-09 00:36:27.34324	Colombia	CO	Vaupés	CO-VAU							Queramiki, Vaupés, CO (1.196, -70.195)	L37550787	P	1.1957610	-70.1947222	2024-10-23	05:56:00	obsr540063		S200007809	Traveling	Traveling	P22			327	5.290		5	1	G13256538	Heard only:-White-necked Puffbird-Barred Tinamou-Collared gnatwren (local guide and J) -Wp antbird (Local guide and J)	
2024-12-07 16:00:08.571363	Colombia	CO	Vaupés	CO-VAU							Cruce Bocatoma,  Vaupés, CO (1.191, -70.194)	L37754314	P	1.1905633	-70.1944850	2024-11-01	16:56:00	obsr110288		S201044516	Stationary	Stationary	P21			8			3	1	G13302261		
2025-04-09 00:37:31.395995	Colombia	CO	Vaupés	CO-VAU							Vía sin nombre, Queramiki, Vaupés, CO (1.232, -70.231)	L37556277	P	1.2315730	-70.2312898	2024-10-23	15:17:00	obsr1432713		S200037130	Traveling	Traveling	P22			132	2.770		5	1	G13257939		
2025-04-09 00:37:31.395995	Colombia	CO	Vaupés	CO-VAU							Vía sin nombre, Queramiki, Vaupés, CO (1.232, -70.231)	L37556277	P	1.2315730	-70.2312898	2024-10-23	15:17:00	obsr727803		S200037803	Traveling	Traveling	P22			132	2.770		5	1	G13257939		
2025-04-09 00:37:31.395995	Colombia	CO	Vaupés	CO-VAU							Vía sin nombre, Queramiki, Vaupés, CO (1.232, -70.231)	L37556277	P	1.2315730	-70.2312898	2024-10-23	15:17:00	obsr234809		S200037129	Traveling	Traveling	P22			132	2.770		5	1	G13257939		
2025-04-09 00:37:31.395995	Colombia	CO	Vaupés	CO-VAU							Vía sin nombre, Queramiki, Vaupés, CO (1.232, -70.231)	L37556277	P	1.2315730	-70.2312898	2024-10-23	15:17:00	obsr540063		S200037127	Traveling	Traveling	P22			132	2.770		5	1	G13257939		
2024-11-16 17:01:13.271502	Colombia	CO	Vaupés	CO-VAU							Hotel Brasilia - Birding	L38076724	P	1.2542410	-70.2326280	2024-11-16	16:59:00	obsr4050453		S202711456	Stationary	Stationary	P21			15			3	1			
2024-10-27 06:29:53.439045	Colombia	CO	Vaupés	CO-VAU							3-29 Calle 20, Queramiki, Vaupés, CO (1.266, -70.229)	L37634203	P	1.2664290	-70.2292646	2024-10-26	15:29:00	obsr727803		S200423942	Traveling	Traveling	P22			101	1.680		5	1	G13274993		
2024-10-27 16:13:50.557834	Colombia	CO	Vaupés	CO-VAU							3-29 Calle 20, Queramiki, Vaupés, CO (1.266, -70.229)	L37634203	P	1.2664290	-70.2292646	2024-10-26	15:29:00	obsr234809		S200423250	Traveling	Traveling	P22			101	1.680		5	1	G13274993		
2024-10-27 16:08:40.537408	Colombia	CO	Vaupés	CO-VAU							3-29 Calle 20, Queramiki, Vaupés, CO (1.266, -70.229)	L37634203	P	1.2664290	-70.2292646	2024-10-26	15:29:00	obsr1432713		S200423251	Traveling	Traveling	P22			101	1.680		5	1	G13274993		
2024-12-05 15:43:49.514547	Colombia	CO	Vaupés	CO-VAU							Carrera 5ª, Mitú, Vaupés, CO (1.264, -70.229)	L37658664	P	1.2643433	-70.2289917	2024-10-27	15:15:00	obsr269273		S200543176	Traveling	Traveling	P22			4	0.260		3	1	G13280060		
2024-12-05 15:43:49.514547	Colombia	CO	Vaupés	CO-VAU							Carrera 5ª, Mitú, Vaupés, CO (1.264, -70.229)	L37658664	P	1.2643433	-70.2289917	2024-10-27	15:15:00	obsr110288		S200551531	Traveling	Traveling	P22			4	0.260		3	1	G13280060		
2024-12-05 16:35:31.000119	Colombia	CO	Vaupés	CO-VAU							3-29 Calle 20, Queramiki, Vaupés, CO (1.266, -70.229)	L37680998	P	1.2663183	-70.2290372	2024-10-27	15:30:00	obsr110288		S200671249	Traveling	Traveling	P22			64	0.780		3	1	G13286035		
2024-12-05 15:48:00.913624	Colombia	CO	Vaupés	CO-VAU							3-29 Calle 20, Queramiki, Vaupés, CO (1.266, -70.229)	L37680998	P	1.2663183	-70.2290372	2024-10-27	15:30:00	obsr269273		S200656319	Traveling	Traveling	P22			64	0.780		3	1	G13286035		
2024-12-05 16:26:58.546467	Colombia	CO	Vaupés	CO-VAU							7104 Calle 6, Mitú, Vaupés, CO (1.245, -70.236)	L37681009	P	1.2451917	-70.2358567	2024-10-27	17:07:00	obsr110288		S200671248	Stationary	Stationary	P21			12			3	1	G13286034		
2024-12-05 17:00:12.302879	Colombia	CO	Vaupés	CO-VAU							Vía sin nombre, Vaupés, CO (1.136, -70.122)	L37681028	P	1.1356428	-70.1221096	2024-10-28	06:29:00	obsr110288		S200671246	Stationary	Stationary	P21			2			2	1	G13286032		
2024-12-05 15:52:26.493388	Colombia	CO	Vaupés	CO-VAU							Vía sin nombre, Vaupés, CO (1.136, -70.122)	L37681028	P	1.1356428	-70.1221096	2024-10-28	06:29:00	obsr269273		S200656393	Stationary	Stationary	P21			2			2	1	G13286032		
2024-12-05 22:08:00.071908	Colombia	CO	Vaupés	CO-VAU							Vía sin nombre, Vaupés, CO (1.185, -70.162)	L37681052	P	1.1851167	-70.1618333	2024-10-28	16:06:00	obsr110288		S200671245	Traveling	Traveling	P22			39	0.520		3	1	G13286031		
2024-12-05 22:04:51.811987	Colombia	CO	Vaupés	CO-VAU							Vía sin nombre, Vaupés, CO (1.15, -70.133)	L37681184	P	1.1503350	-70.1326133	2024-10-28	15:40:00	obsr110288		S200671242	Traveling	Traveling	P22			5	0.100		3	1	G13286028		
2024-12-05 22:04:51.811987	Colombia	CO	Vaupés	CO-VAU							Vía sin nombre, Vaupés, CO (1.15, -70.133)	L37681184	P	1.1503350	-70.1326133	2024-10-28	15:40:00	obsr269273		S200657072	Traveling	Traveling	P22			5	0.100		3	1	G13286028		
2024-11-07 21:23:46.216351	Colombia	CO	Vaupés	CO-VAU							Comunidad Cubay Mitú, Vaupés, CO	L37885215	P	1.2629126	-70.2381695	2024-11-07	14:08:00	obsr1094928		S201726900	Stationary	Stationary	P21			45			1	0			
2024-12-05 23:37:05.449762	Colombia	CO	Vaupés	CO-VAU							Comunidad Mitú Cachivera, Vaupés, CO (1.228, -70.238)	L37693840	P	1.2277017	-70.2379033	2024-10-29	12:02:00	obsr110288		S200910494	Traveling	Traveling	P22			27	0.200		3	1	G13288793		
2024-12-05 22:48:32.575842	Colombia	CO	Vaupés	CO-VAU							Comunidad Mitú Cachivera, Vaupés, CO (1.228, -70.238)	L37693840	P	1.2277017	-70.2379033	2024-10-29	12:02:00	obsr269273		S200721561	Traveling	Traveling	P22			27	0.200		3	1	G13288793		
2024-11-01 06:15:09.109181	Colombia	CO	Vaupés	CO-VAU							Cruce Bocatoma, Vaupés, CO (1.191, -70.191)	L37736265	P	1.1909683	-70.1914917	2024-10-31	17:42:00	obsr269273		S200949229	Traveling	Traveling	P22			148	2.420		3	1	G13298878		
2024-12-01 20:35:46.9182	Colombia	CO	Vaupés	CO-VAU							Bocatoma Queramiki, Vaupés, CO (1.191, -70.194)	L38212001	P	1.1905929	-70.1944976	2024-11-23	17:45:00	obsr923646		S203411668	Traveling	Traveling	P22			21	5.630		1	1			
2024-12-30 20:27:35.712446	Colombia	CO	Vaupés	CO-VAU							Wetlands birding Mitu	L38051538	P	1.2554300	-70.2266940	2024-11-15	16:56:00	obsr4050453		S207268854	Traveling	Traveling	P22			19	0.699		2	1			
2024-11-06 10:29:52.678968	Colombia	CO	Vaupés	CO-VAU							Humedal Humberto Solano	L37849721	P	1.2539932	-70.2267623	2024-10-09	07:04:00	obsr2937667		S201531987	Traveling	Traveling	P22			357	3.219		3	1			
2024-11-15 17:37:30.308987	Colombia	CO	Vaupés	CO-VAU							Spot palm creeper	L38051511	P	1.2551150	-70.2302950	2024-11-15	17:18:00	obsr759264		S202593872	Traveling	Traveling	P22			5	0.056		4	1	G13380122		
2024-11-15 17:37:30.263305	Colombia	CO	Vaupés	CO-VAU							Wetlands birding Mitu	L38051538	P	1.2554300	-70.2266940	2024-11-15	15:25:00	obsr759264		S202593871	Traveling	Traveling	P22			64	0.700		4	1	G13380121		
2024-11-17 15:34:37.697759	Colombia	CO	Vaupés	CO-VAU							Birding airport Mitu	L38087188	P	1.2569500	-70.2320470	2024-11-17	06:29:00	obsr759264		S202837061	Traveling	Traveling	P22			24	0.434		3	1	G13393463		
2024-11-20 18:23:24.781183	Colombia	CO	Vaupés	CO-VAU							Hotel Brazilia	L38157397	P	1.2543023	-70.2328401	2024-11-20	15:58:00	obsr418238		S203130438	Stationary	Stationary	P21			16			5	1	G13410149		
2024-11-20 23:32:26.086645	Colombia	CO	Vaupés	CO-VAU							Hotel Brazilia	L38157397	P	1.2543023	-70.2328401	2024-11-20	15:58:00	obsr1210909		S203142888	Stationary	Stationary	P21			16			5	1	G13410149		
2024-11-20 18:23:24.781183	Colombia	CO	Vaupés	CO-VAU							Hotel Brazilia	L38157397	P	1.2543023	-70.2328401	2024-11-20	15:58:00	obsr288062		S203130439	Stationary	Stationary	P21			16			5	1	G13410149		
2024-11-11 22:43:00.313024	Colombia	CO	Vaupés	CO-VAU							Comunidad Golondrina Vaupes, CO	L37960348	P	1.2973582	-70.2288036	2024-11-08	08:56:00	obsr1094928		S202098898	Traveling	Traveling	P22			190	3.219		1	1			
2024-11-22 21:00:59.982912	Colombia	CO	Vaupés	CO-VAU							Pueblo Nuevo Vaupés, CO (1.13, -70.13)	L38190068	P	1.1298558	-70.1302282	2024-11-22	06:59:00	obsr923646		S203309716	Traveling	Traveling	P22			307	5.060		1	1			
2024-12-01 20:39:42.06182	Colombia	CO	Vaupés	CO-VAU							Hotel Brazilia	L38157397	P	1.2543023	-70.2328401	2024-11-20	15:58:00	obsr923646		S204250225	Stationary	Stationary	P21			16			5	1	G13410149		
2025-01-01 15:55:14.865286	Colombia	CO	Vaupés	CO-VAU							Finca el Diamante, Vaupés, CO (1.15, -70.132)	L38420067	P	1.1503480	-70.1323639	2024-12-03	11:26:00	obsr166228		S204410129	Incidental	Incidental	P20						4	0		with Edwin & Omar	
2024-11-24 12:46:17.021701	Colombia	CO	Vaupés	CO-VAU							Rhegmatorhina Vaupés, CO (1.125, -70.058)	L38227135	P	1.1250948	-70.0581595	2024-11-24	10:26:00	obsr923646		S203486549	Traveling	Traveling	P22			15	0.180		1	1			
2024-12-23 19:07:29.837848	Colombia	CO	Vaupés	CO-VAU							Vaupes, CO (1.121, -70.068)	L38229764	P	1.1209326	-70.0675272	2024-11-24	07:42:00	obsr923646		S204249253	Traveling	Traveling	P22			218	2.012		5	1	G13431575	Walked east along the road then north along a trail into the forest.	
2024-12-23 19:07:29.837848	Colombia	CO	Vaupés	CO-VAU							Vaupes, CO (1.121, -70.068)	L38229764	P	1.1209326	-70.0675272	2024-11-24	07:42:00	obsr1210909		S203635119	Traveling	Traveling	P22			218	2.012		5	1	G13431575	Walked east along the road then north along a trail into the forest.	
2024-12-23 19:07:29.837848	Colombia	CO	Vaupés	CO-VAU							Vaupes, CO (1.121, -70.068)	L38229764	P	1.1209326	-70.0675272	2024-11-24	07:42:00	obsr288062		S203817757	Traveling	Traveling	P22			218	2.012		5	1	G13431575	Walked east along the road then north along a trail into the forest.	
2024-12-23 19:07:29.837848	Colombia	CO	Vaupés	CO-VAU							Vaupes, CO (1.121, -70.068)	L38229764	P	1.1209326	-70.0675272	2024-11-24	07:42:00	obsr418238		S203498360	Traveling	Traveling	P22			218	2.012		5	1	G13431575	Walked east along the road then north along a trail into the forest.	
2024-11-24 14:25:02.926758	Colombia	CO	Vaupés	CO-VAU							Queramiki, Vaupés, CO (1.207, -70.196)	L38230057	P	1.2066513	-70.1955862	2024-11-23	15:22:00	obsr288062		S203499521	Incidental	Incidental	P20						5	0	G13431623		
2024-11-24 14:45:23.612459	Colombia	CO	Vaupés	CO-VAU							Queramiki, Vaupés, CO (1.207, -70.196)	L38230057	P	1.2066513	-70.1955862	2024-11-23	15:22:00	obsr1210909		S203502064	Incidental	Incidental	P20						5	0	G13431623		
2024-11-24 14:25:02.926758	Colombia	CO	Vaupés	CO-VAU							Queramiki, Vaupés, CO (1.207, -70.196)	L38230057	P	1.2066513	-70.1955862	2024-11-23	15:22:00	obsr418238		S203499519	Incidental	Incidental	P20						5	0	G13431623		
2024-12-01 20:30:25.291304	Colombia	CO	Vaupés	CO-VAU							Queramiki, Vaupés, CO (1.207, -70.196)	L38230057	P	1.2066513	-70.1955862	2024-11-23	15:22:00	obsr923646		S204249639	Incidental	Incidental	P20						5	0	G13431623		
