LAST EDITED DATE	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	TRIP COMMENTS	
2024-01-02 13:25:00.150426	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-05-31	05:29:00	obsr1292608	S140274447	Incidental	P20	EBIRD				5	0			
2024-01-02 13:25:00.080601	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-01-29	06:06:00	obsr1163340	S127360510	Traveling	P22	EBIRD	303	3.786		4	0	G9587012		
2024-01-02 13:25:00.064554	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-01-29	06:06:00	obsr1527374	S127299307	Traveling	P22	EBIRD	303	3.786		4	0	G9587012		
2024-01-02 13:25:00.041783	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-11-16	05:06:00	obsr1074750	S154571942	Traveling	P22	EBIRD	406	11.481		7	1			
2024-01-02 13:25:00.019281	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-08-19	06:03:00	obsr226527	S147711162	Traveling	P22	EBIRD	395	6.309		3	1			
2024-01-02 13:24:59.952437	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-09-21	14:55:00	obsr927113	S150444597	Traveling	P22	EBIRD	129	2.240		2	1	G10873460		
2024-01-02 13:24:59.972359	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-01-29	06:06:00	obsr814375	S127299717	Traveling	P22	EBIRD	303	3.786		4	0	G9587012		
2023-10-24 19:14:14.918384	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-04-21	06:37:00	obsr3767457	S135368754	Traveling	P22	EBIRD	485	7.000		8	1	G10043959		
2023-03-14 14:54:30.559205	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-03-14	06:00:00	obsr1108318	S130913514	Traveling	P22	EBIRD	360	6.000		2	1			
2023-10-24 19:13:36.59709	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-04-21	06:37:00	obsr345052	S134661511	Traveling	P22	EBIRD	485	7.000		8	1	G10043959		
2023-10-30 10:31:58.508776	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-08-14	15:00:00	obsr674140	S148443394	Traveling	P22	EBIRD	131	1.609		6	1		Hiked up a steep hill into prime forest.  Looking mostly for antbirds.  Found quite a bit more.	
2023-12-08 12:13:30.119191	Colombia	CO	Vaupés	CO-VAU							Municipio de Carurú	L6475344	P	1.0133716	-71.2995636	2023-05-23	17:03:00	obsr723466	S155953648	Traveling	P22	EBIRD	16	0.620		1	1			
2023-01-12 18:58:56.389069	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-01-06	06:38:00	obsr798268	S125585490	Traveling	P22	EBIRD	299	4.340		3	1	G9446663		
2024-04-24 03:06:36.442866	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-02-12	06:01:00	obsr163341	S128330338	Traveling	P22	EBIRD	417	10.754		6	1	G9661793		
2024-04-24 03:06:26.397915	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-02-12	06:01:00	obsr431517	S128185610	Traveling	P22	EBIRD	417	10.754		6	1	G9661793		
2023-06-07 21:31:33.971444	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-05-17	05:50:00	obsr540781	S138143080	Traveling	P22	EBIRD	124	2.360		2	1	G10254828		
2023-06-07 21:31:33.971444	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-05-17	05:50:00	obsr669221	S138143077	Traveling	P22	EBIRD	124	2.360		2	1	G10254828		
2023-06-01 21:01:01.847612	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-06-01	12:15:00	obsr1292608	S140169070	Traveling	P22	EBIRD	119	1.609		4	1			
2023-06-01 21:00:04.606089	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-06-01	05:25:00	obsr1292608	S140168979	Traveling	P22	EBIRD	123	1.722		4	1			
2024-04-24 03:06:36.442866	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-02-12	06:01:00	obsr638493	S128302296	Traveling	P22	EBIRD	417	10.754		6	1	G9661793		
2024-04-24 03:12:05.863901	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-02-12	06:01:00	obsr434840	S131920450	Traveling	P22	EBIRD	417	10.754		6	1	G9661793		
2023-05-20 17:08:28.453036	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-05-20	14:45:00	obsr540781	S138572316	Traveling	P22	EBIRD	10	0.310		2	1	G10277386		
2023-05-20 17:08:28.453036	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-05-20	14:45:00	obsr669221	S138572314	Traveling	P22	EBIRD	10	0.310		2	1	G10277386		
2023-10-24 05:14:41.867363	Colombia	CO	Vaupés	CO-VAU							camino tayasu- oswaldo	L6333630	P	1.1167220	-70.1062780	2023-03-05	15:23:00	obsr131647	S130763575	Traveling	P22	EBIRD	410	21.000		7	1	G9808470		
2024-02-18 14:58:03.841481	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-08-06	06:09:00	obsr3338462	S162073414	Traveling	P22	EBIRD	588	14.248		2	1	G11745014		
2023-01-12 18:58:56.389069	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-01-06	06:38:00	obsr540063	S125566362	Traveling	P22	EBIRD	299	4.340		3	1	G9446663		
2023-08-21 18:53:05.648082	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-08-14	14:59:00	obsr17263	S147790936	Historical	P62	EBIRD	131	0.805		6	1		Bocatoma Terra Firme	
2023-12-13 11:36:21.314633	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-12-13	05:54:00	obsr4588382	S156247260	Traveling	P22	EBIRD	276	3.560		3	1			
2023-11-17 15:00:07.938924	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-05-17	07:54:00	obsr540781	S138143204	Traveling	P22	EBIRD	69	0.680		2	1	G10254829		
2023-11-17 15:00:07.961481	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-05-17	07:54:00	obsr669221	S138143203	Traveling	P22	EBIRD	69	0.680		2	1	G10254829		
2023-01-29 15:59:01.778376	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-01-22	06:20:00	obsr2841633	S127214677	Traveling	P22	EBIRD	350	3.219		11	1	G9552407		
2023-10-24 19:04:58.701796	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-04-21	06:37:00	obsr724258	S134538490	Traveling	P22	EBIRD	485	7.000		8	1	G10043959		
2023-10-24 19:11:16.206978	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-04-21	06:37:00	obsr169199	S134540073	Traveling	P22	EBIRD	485	7.000		8	1	G10043959	With Diego Calderon. Forest trail, past couple of large chagras, up the hill to large rock formations.	
2023-10-24 19:07:20.375797	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-04-21	06:37:00	obsr162605	S134537970	Traveling	P22	EBIRD	485	7.000		8	1	G10043959		
2023-02-28 10:52:59.610862	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-01-22	06:20:00	obsr504374	S129848961	Traveling	P22	EBIRD	350	3.219		11	1	G9552407		
2023-04-17 05:28:40.12279	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-03-05	06:11:00	obsr3565484	S130696083	Traveling	P22	EBIRD	506	12.697		3	1	G9803378	Rain	
2023-06-10 19:01:36.540332	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-05-19	16:32:00	obsr669221	S138445742	Traveling	P22	EBIRD	42	1.590		2	1	G10271154		
2023-06-05 08:00:00.819615	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-06-01	06:17:00	obsr1158186	S140169723	Traveling	P22	EBIRD	130	1.400		5	1	G10361250		
2023-06-10 19:01:36.540332	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-05-19	16:32:00	obsr540781	S138445743	Traveling	P22	EBIRD	42	1.590		2	1	G10271154		
2023-04-30 19:35:48.574943	Colombia	CO	Vaupés	CO-VAU							Cerrito Verde	L6364642	H	1.2096508	-70.2053833	2023-04-21	06:20:00	obsr306774	S134502054	Traveling	P22	EBIRD	484	6.759		1	1			
2024-02-16 15:07:41.131325	Colombia	CO	Vaupés	CO-VAU							Unnamed Road, Queramiki, Vaupés, CO (1.22, -70.196)	L10644291	P	1.2195971	-70.1963720	2024-02-16	14:16:00	obsr269273	S161704297	Incidental	P20	EBIRD				1	0			
2024-04-17 12:39:32.387513	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-03-27	06:12:00	obsr4824338	S169044920	Incidental	P20	EBIRD				3	0	G11976863		
2024-01-22 09:18:12.807226	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-01-20	06:18:00	obsr674509	S159360835	Stationary	P21	EBIRD	103			4	1	G11558100		
2024-02-12 23:11:48.97037	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-01-27	16:34:00	obsr640821	S160082999	Traveling	P22	EBIRD	97	3.517		11	1	G11612744		
2024-02-12 23:11:48.97037	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-01-27	16:34:00	obsr674509	S159992908	Traveling	P22	EBIRD	97	3.517		11	1	G11612744		
2024-01-21 19:10:39.360544	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-01-21	18:12:00	obsr1093718	S159504013	Incidental	P20	EBIRD				4	0			
2024-03-29 07:31:45.196403	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-02-14	16:42:00	obsr793683	S166322614	Incidental	P20	EBIRD				1	0	G11986148		
2024-05-25 19:44:37.392986	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-02-03	06:11:00	obsr1310676	S160843038	Traveling	P22	EBIRD	166	1.999		12	1	G11668129		
2024-05-25 19:44:37.392986	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-02-03	06:11:00	obsr216870	S160816902	Traveling	P22	EBIRD	166	1.999		12	1	G11668129		
2024-05-25 19:44:37.392986	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-02-03	06:11:00	obsr1132396	S160830945	Traveling	P22	EBIRD	166	1.999		12	1	G11668129		
2024-05-25 19:44:37.392986	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-02-03	06:11:00	obsr674509	S160681005	Traveling	P22	EBIRD	166	1.999		12	1	G11668129		
2024-05-25 19:44:37.392986	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-02-03	06:11:00	obsr640821	S160816903	Traveling	P22	EBIRD	166	1.999		12	1	G11668129		
2024-05-25 19:44:37.392986	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-02-03	06:11:00	obsr3230294	S163283268	Traveling	P22	EBIRD	166	1.999		12	1	G11668129		
2024-05-25 19:44:37.392986	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-02-03	06:11:00	obsr1598981	S160861948	Traveling	P22	EBIRD	166	1.999		12	1	G11668129		
2024-02-02 01:10:12.457059	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-01-24	14:45:00	obsr1093718	S159721910	Traveling	P22	EBIRD	70	5.000		3	1			
2024-05-04 10:18:42.499997	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-01-27	06:39:00	obsr1343623	S159905039	Traveling	P22	EBIRD	162	3.133		9	1	G11598425		
2024-02-12 23:11:48.97037	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-01-27	16:34:00	obsr1310676	S160843035	Traveling	P22	EBIRD	97	3.517		11	1	G11612744		
2024-02-15 07:59:43.942714	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-01-30	17:34:00	obsr640821	S160243692	Stationary	P21	EBIRD	18			12	1	G11711826		
2024-01-25 09:43:06.87248	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-01-24	05:55:00	obsr1093718	S159691723	Incidental	P20	EBIRD				3	0			
2024-01-25 11:05:35.646409	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-01-04	13:28:00	obsr1190104	S159744701	Traveling	P22	EBIRD	720	30.000		1	1			
2024-05-16 20:26:39.632266	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-02-20	08:00:00	obsr980975	S174520552	Stationary	P21	EBIRD	90			2	1	G12386063		
2024-05-16 20:26:39.632266	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-02-20	08:00:00	obsr4642090	S174981587	Stationary	P21	EBIRD	90			2	1	G12386063		
2024-03-14 09:30:24.329509	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-01-20	16:07:00	obsr674509	S159512747	Traveling	P22	EBIRD	121	4.041		10	1	G11590341		
2024-03-14 09:30:24.329509	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-01-20	16:07:00	obsr964946	S159793358	Traveling	P22	EBIRD	121	4.041		10	1	G11590341		
2024-03-14 09:30:24.329509	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-01-20	16:07:00	obsr4590592	S159792308	Traveling	P22	EBIRD	121	4.041		10	1	G11590341		
2024-03-14 09:30:24.329509	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-01-20	16:07:00	obsr1374315	S159792435	Traveling	P22	EBIRD	121	4.041		10	1	G11590341		
2024-03-14 09:30:24.329509	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-01-20	16:07:00	obsr1503331	S159804425	Traveling	P22	EBIRD	121	4.041		10	1	G11590341		
2024-03-14 09:30:24.329509	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-01-20	16:07:00	obsr1343623	S161356663	Traveling	P22	EBIRD	121	4.041		10	1	G11590341		
2024-04-18 02:32:47.261745	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-01-20	16:01:00	obsr217197	S159416114	Traveling	P22	EBIRD	169	7.126		1	1			
2024-01-22 09:18:12.807226	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-01-20	06:18:00	obsr1880441	S159364604	Stationary	P21	EBIRD	103			4	1	G11558100		
2024-05-25 19:45:27.685641	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-02-03	06:11:00	obsr1174086	S161279844	Traveling	P22	EBIRD	166	1.999		12	1	G11668129		
2024-04-02 18:34:32.497575	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-01-13	06:00:00	obsr2742657	S166988098	Traveling	P22	EBIRD	150	4.000		5	1			
2024-02-12 23:11:48.97037	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-01-27	16:34:00	obsr1132396	S160086189	Traveling	P22	EBIRD	97	3.517		11	1	G11612744		
2024-02-12 23:11:48.97037	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-01-27	16:34:00	obsr1174086	S161279730	Traveling	P22	EBIRD	97	3.517		11	1	G11612744		
2024-02-12 23:11:48.97037	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-01-27	16:34:00	obsr1598981	S160861960	Traveling	P22	EBIRD	97	3.517		11	1	G11612744		
2024-03-29 02:37:47.126804	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-02-14	16:42:00	obsr2907636	S161527181	Incidental	P20	EBIRD				1	0	G11986148		
2024-03-29 02:37:47.126804	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-02-14	16:42:00	obsr4594650	S166310519	Incidental	P20	EBIRD				1	0	G11986148		
2024-03-29 03:53:17.563989	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2024-02-14	16:42:00	obsr810318	S166312898	Incidental	P20	EBIRD				1	0	G11986148		
